Entity,Code,Year,Fossil fuels (% equivalent primary energy)
South and Central America (EI),,1995,68.7836
South and Central America (EI),,1996,68.82533
South and Central America (EI),,1997,68.91777
South and Central America (EI),,1998,69.477234
South and Central America (EI),,1999,69.38576
South and Central America (EI),,2000,69.15358
South and Central America (EI),,2001,70.524475
South and Central America (EI),,2002,69.66906
South and Central America (EI),,2003,69.02796
South and Central America (EI),,2004,69.745415
South and Central America (EI),,2005,69.190254
South and Central America (EI),,2006,69.314384
South and Central America (EI),,2007,69.394104
South and Central America (EI),,2008,69.19825
South and Central America (EI),,2009,67.85408
South and Central America (EI),,2010,68.75732
South and Central America (EI),,2011,68.45909
South and Central America (EI),,2012,69.71777
South and Central America (EI),,2013,70.589386
South and Central America (EI),,2014,70.98654
South and Central America (EI),,2015,70.546844
South and Central America (EI),,2016,69.38213
South and Central America (EI),,2017,68.55238
South and Central America (EI),,2018,66.874054
South and Central America (EI),,2019,65.983055
South and Central America (EI),,2020,63.365128
South and Central America (EI),,2021,66.10048
South and Central America (EI),,2022,64.36723
Spain,ESP,1969,81.06008
Spain,ESP,1970,83.94537
Spain,ESP,1971,82.58253
Spain,ESP,1972,81.16832
Spain,ESP,1973,84.87565
Spain,ESP,1974,84.52015
Spain,ESP,1975,86.58565
Spain,ESP,1976,89.33976
Spain,ESP,1977,83.25559
Spain,ESP,1978,82.707466
Spain,ESP,1979,82.2138
Spain,ESP,1980,88.359856
Spain,ESP,1981,89.556786
Spain,ESP,1982,88.33039
Spain,ESP,1983,87.757454
Spain,ESP,1984,82.749245
Spain,ESP,1985,81.129326
Spain,ESP,1986,80.21142
Spain,ESP,1987,79.52854
Spain,ESP,1988,75.52736
Spain,ESP,1989,79.56056
Spain,ESP,1990,78.39313
Spain,ESP,1991,78.294876
Spain,ESP,1992,81.33146
Spain,ESP,1993,79.19115
Spain,ESP,1994,79.3251
Spain,ESP,1995,81.15758
Spain,ESP,1996,77.727196
Spain,ESP,1997,80.04783
Spain,ESP,1998,80.23564
Spain,ESP,1999,82.8035
Spain,ESP,2000,81.43729
Spain,ESP,2001,79.59246
Spain,ESP,2002,82.62534
Spain,ESP,2003,80.152756
Spain,ESP,2004,81.61835
Spain,ESP,2005,84.20164
Spain,ESP,2006,82.55484
Spain,ESP,2007,82.8394
Spain,ESP,2008,81.196495
Spain,ESP,2009,78.844795
Spain,ESP,2010,73.65986
Spain,ESP,2011,75.41697
Spain,ESP,2012,74.415665
Spain,ESP,2013,70.7372
Spain,ESP,2014,70.33463
Spain,ESP,2015,73.089615
Spain,ESP,2016,71.91926
Spain,ESP,2017,75.08916
Spain,ESP,2018,73.12112
Spain,ESP,2019,73.36112
Spain,ESP,2020,67.690315
Spain,ESP,2021,68.19548
Spain,ESP,2022,69.79595
Sri Lanka,LKA,2007,83.37142
Sweden,SWE,1985,44.789715
Sweden,SWE,1986,46.296616
Sweden,SWE,1987,41.592033
Sweden,SWE,1988,40.20301
Sweden,SWE,1989,39.579582
Sweden,SWE,1990,39.308594
Sweden,SWE,1991,36.51406
Sweden,SWE,1992,37.61814
Sweden,SWE,1993,37.66618
Sweden,SWE,1994,39.589657
Sweden,SWE,1995,37.522106
Sweden,SWE,1996,41.49176
Sweden,SWE,1997,37.218
Sweden,SWE,1998,38.114323
Sweden,SWE,1999,37.7483
Sweden,SWE,2000,35.971497
Sweden,SWE,2001,34.53384
Sweden,SWE,2002,37.763054
Sweden,SWE,2003,41.601395
Sweden,SWE,2004,37.40009
Sweden,SWE,2005,35.97686
Sweden,SWE,2006,39.089317
Sweden,SWE,2007,37.420403
Sweden,SWE,2008,36.083336
Sweden,SWE,2009,36.990948
Sweden,SWE,2010,36.789764
Sweden,SWE,2011,34.087345
Sweden,SWE,2012,30.86967
Sweden,SWE,2013,32.612038
Sweden,SWE,2014,31.632858
Sweden,SWE,2015,30.24342
Sweden,SWE,2016,31.655247
Sweden,SWE,2017,30.335268
Sweden,SWE,2018,29.906956
Sweden,SWE,2019,30.423058
Sweden,SWE,2020,28.549784
Sweden,SWE,2021,26.820147
Sweden,SWE,2022,26.290089
Switzerland,CHE,1968,60.3265
Switzerland,CHE,1969,62.631615
Switzerland,CHE,1970,63.35336
Switzerland,CHE,1971,64.75409
Switzerland,CHE,1972,67.11727
Switzerland,CHE,1973,65.236565
Switzerland,CHE,1974,61.41852
Switzerland,CHE,1975,57.41346
Switzerland,CHE,1976,62.390923
Switzerland,CHE,1977,56.841587
Switzerland,CHE,1978,59.214527
Switzerland,CHE,1979,57.423763
Switzerland,CHE,1980,54.377502
Switzerland,CHE,1981,51.535965
Switzerland,CHE,1982,49.939762
Switzerland,CHE,1983,52.192013
Switzerland,CHE,1984,53.17317
Switzerland,CHE,1985,50.73575
Switzerland,CHE,1986,52.218555
Switzerland,CHE,1987,49.984856
Switzerland,CHE,1988,49.562958
Switzerland,CHE,1989,51.572384
Switzerland,CHE,1990,52.924583
Switzerland,CHE,1991,52.745457
Switzerland,CHE,1992,52.51227
Switzerland,CHE,1993,49.87139
Switzerland,CHE,1994,48.76857
Switzerland,CHE,1995,48.836124
Switzerland,CHE,1996,52.500546
Switzerland,CHE,1997,50.91695
Switzerland,CHE,1998,51.30431
Switzerland,CHE,1999,48.85377
Switzerland,CHE,2000,48.907856
Switzerland,CHE,2001,48.782677
Switzerland,CHE,2002,49.93187
Switzerland,CHE,2003,49.819298
Switzerland,CHE,2004,50.60232
Switzerland,CHE,2005,53.823154
Switzerland,CHE,2006,52.554764
Switzerland,CHE,2007,48.70322
Switzerland,CHE,2008,50.143177
Switzerland,CHE,2009,50.536293
Switzerland,CHE,2010,49.888264
Switzerland,CHE,2011,50.07644
Switzerland,CHE,2012,48.900017
Switzerland,CHE,2013,49.96133
Switzerland,CHE,2014,46.657364
Switzerland,CHE,2015,48.782234
Switzerland,CHE,2016,50.109108
Switzerland,CHE,2017,50.975628
Switzerland,CHE,2018,48.1976
Switzerland,CHE,2019,47.199852
Switzerland,CHE,2020,44.36728
Switzerland,CHE,2021,47.021996
Switzerland,CHE,2022,47.087536
Taiwan,TWN,1965,89.13157
Taiwan,TWN,1966,89.56095
Taiwan,TWN,1967,90.53248
Taiwan,TWN,1968,87.91019
Taiwan,TWN,1969,90.876976
Taiwan,TWN,1970,92.13232
Taiwan,TWN,1971,93.24066
Taiwan,TWN,1972,92.557915
Taiwan,TWN,1973,94.046936
Taiwan,TWN,1974,91.39515
Taiwan,TWN,1975,91.26618
Taiwan,TWN,1976,94.16195
Taiwan,TWN,1977,94.88375
Taiwan,TWN,1978,92.08277
Taiwan,TWN,1979,89.4585
Taiwan,TWN,1980,89.857
Taiwan,TWN,1981,84.919556
Taiwan,TWN,1982,84.41155
Taiwan,TWN,1983,81.205215
Taiwan,TWN,1984,78.203964
Taiwan,TWN,1985,75.017494
Taiwan,TWN,1986,78.12711
Taiwan,TWN,1987,76.43631
Taiwan,TWN,1988,80.503136
Taiwan,TWN,1989,82.64405
Taiwan,TWN,1990,80.70388
Taiwan,TWN,1991,81.83091
Taiwan,TWN,1992,82.29872
Taiwan,TWN,1993,84.11285
Taiwan,TWN,1994,84.43804
Taiwan,TWN,1995,85.22937
Taiwan,TWN,1996,84.95944
Taiwan,TWN,1997,86.10008
Taiwan,TWN,1998,86.36699
Taiwan,TWN,1999,86.93541
Taiwan,TWN,2000,87.630394
Taiwan,TWN,2001,88.65381
Taiwan,TWN,2002,88.68979
Taiwan,TWN,2003,89.28818
Taiwan,TWN,2004,89.58392
Taiwan,TWN,2005,89.451126
Taiwan,TWN,2006,89.75948
Taiwan,TWN,2007,89.903076
Taiwan,TWN,2008,89.62612
Taiwan,TWN,2009,89.33172
Taiwan,TWN,2010,89.91937
Taiwan,TWN,2011,89.75464
Taiwan,TWN,2012,89.68913
Taiwan,TWN,2013,89.678535
Taiwan,TWN,2014,90.05107
Taiwan,TWN,2015,91.15361
Taiwan,TWN,2016,91.73154
Taiwan,TWN,2017,93.57326
Taiwan,TWN,2018,92.68848
Taiwan,TWN,2019,91.20178
Taiwan,TWN,2020,91.15925
Taiwan,TWN,2021,91.91367
Taiwan,TWN,2022,91.11589
Thailand,THA,1981,93.98481
Thailand,THA,1982,92.42903
Thailand,THA,1983,93.41086
Thailand,THA,1984,93.37375
Thailand,THA,1985,94.264465
Thailand,THA,1986,91.925
Thailand,THA,1987,94.80596
Thailand,THA,1988,95.73782
Thailand,THA,1989,94.5647
Thailand,THA,1990,95.88524
Thailand,THA,1991,96.56546
Thailand,THA,1992,97.107254
Thailand,THA,1993,97.77819
Thailand,THA,1994,97.58161
Thailand,THA,1995,96.75789
Thailand,THA,1996,96.84065
Thailand,THA,1997,97.02362
Thailand,THA,1998,97.6252
Thailand,THA,1999,98.39147
Thailand,THA,2000,97.42539
Thailand,THA,2001,97.42855
Thailand,THA,2002,97.18197
Thailand,THA,2003,97.27729
Thailand,THA,2004,97.686646
Thailand,THA,2005,97.72479
Thailand,THA,2006,97.02268
Thailand,THA,2007,97.03606
Thailand,THA,2008,96.98134
Thailand,THA,2009,96.84366
Thailand,THA,2010,97.09577
Thailand,THA,2011,96.425285
Thailand,THA,2012,96.10957
Thailand,THA,2013,96.019295
Thailand,THA,2014,95.61107
Thailand,THA,2015,95.68401
Thailand,THA,2016,95.27254
Thailand,THA,2017,94.54122
Thailand,THA,2018,93.44193
Thailand,THA,2019,92.85032
Thailand,THA,2020,92.83806
Thailand,THA,2021,92.79169
Thailand,THA,2022,92.67255
Trinidad and Tobago,TTO,2010,99.99477
Trinidad and Tobago,TTO,2011,99.994705
Trinidad and Tobago,TTO,2012,99.99465
Trinidad and Tobago,TTO,2013,99.99478
Trinidad and Tobago,TTO,2014,99.99421
Trinidad and Tobago,TTO,2015,99.99324
Trinidad and Tobago,TTO,2016,99.992424
Trinidad and Tobago,TTO,2017,99.992905
Trinidad and Tobago,TTO,2018,99.992546
Trinidad and Tobago,TTO,2019,99.99218
Trinidad and Tobago,TTO,2020,99.99112
Trinidad and Tobago,TTO,2021,99.9914
Trinidad and Tobago,TTO,2022,99.991165
Turkey,TUR,1982,87.25489
Turkey,TUR,1983,90.12687
Turkey,TUR,1984,88.88351
Turkey,TUR,1985,90.77069
Turkey,TUR,1986,91.62572
Turkey,TUR,1987,88.486725
Turkey,TUR,1988,83.731476
Turkey,TUR,1989,89.71724
Turkey,TUR,1990,87.7803
Turkey,TUR,1991,88.247314
Turkey,TUR,1992,86.92042
Turkey,TUR,1993,84.62765
Turkey,TUR,1994,85.69502
Turkey,TUR,1995,85.0758
Turkey,TUR,1996,84.456055
Turkey,TUR,1997,85.33404
Turkey,TUR,1998,84.85839
Turkey,TUR,1999,87.24625
Turkey,TUR,2000,89.342834
Turkey,TUR,2001,90.89149
Turkey,TUR,2002,88.4642
Turkey,TUR,2003,88.669876
Turkey,TUR,2004,86.30831
Turkey,TUR,2005,88.58141
Turkey,TUR,2006,88.52263
Turkey,TUR,2007,91.20826
Turkey,TUR,2008,91.77336
Turkey,TUR,2009,91.07019
Turkey,TUR,2010,87.714264
Turkey,TUR,2011,88.07263
Turkey,TUR,2012,87.41843
Turkey,TUR,2013,86.38037
Turkey,TUR,2014,90.12123
Turkey,TUR,2015,85.88931
Turkey,TUR,2016,85.452995
Turkey,TUR,2017,86.75969
Turkey,TUR,2018,85.059074
Turkey,TUR,2019,80.65014
Turkey,TUR,2020,80.93629
Turkey,TUR,2021,83.54659
Turkey,TUR,2022,81.154915
Turkmenistan,TKM,1985,99.993805
Turkmenistan,TKM,1986,99.995026
Turkmenistan,TKM,1987,99.995
Turkmenistan,TKM,1988,99.995026
Turkmenistan,TKM,1989,99.99516
Turkmenistan,TKM,1990,99.99416
Turkmenistan,TKM,1991,99.994316
Turkmenistan,TKM,1992,99.99166
Turkmenistan,TKM,1993,99.987915
Turkmenistan,TKM,1994,99.99094
Turkmenistan,TKM,1995,99.98898
Turkmenistan,TKM,1996,99.99055
USSR,OWID_USS,1965,96.44234
USSR,OWID_USS,1966,96.22937
USSR,OWID_USS,1967,96.529564
USSR,OWID_USS,1968,96.053276
USSR,OWID_USS,1969,95.80989
USSR,OWID_USS,1970,95.68403
USSR,OWID_USS,1971,95.8002
USSR,OWID_USS,1972,95.97282
USSR,OWID_USS,1973,96.05899
USSR,OWID_USS,1974,95.8114
USSR,OWID_USS,1975,95.98687
USSR,OWID_USS,1976,95.66175
USSR,OWID_USS,1977,95.27862
USSR,OWID_USS,1978,94.919
USSR,OWID_USS,1979,94.84791
USSR,OWID_USS,1980,94.39725
USSR,OWID_USS,1981,94.18182
USSR,OWID_USS,1982,94.31125
USSR,OWID_USS,1983,94.09189
USSR,OWID_USS,1984,93.24242
Ukraine,UKR,1985,93.42113
Ukraine,UKR,1986,94.532845
Ukraine,UKR,1987,93.98933
Ukraine,UKR,1988,91.60918
Ukraine,UKR,1989,91.995285
Ukraine,UKR,1990,92.26065
Ukraine,UKR,1991,91.724625
Ukraine,UKR,1992,90.80926
Ukraine,UKR,1993,88.90377
Ukraine,UKR,1994,87.80549
Ukraine,UKR,1995,87.59074
Ukraine,UKR,1996,85.422554
Ukraine,UKR,1997,84.69312
Ukraine,UKR,1998,83.794586
Ukraine,UKR,1999,84.38233
Ukraine,UKR,2000,84.05437
Ukraine,UKR,2001,83.99631
Ukraine,UKR,2002,84.123085
Ukraine,UKR,2003,84.08032
Ukraine,UKR,2004,82.684715
Ukraine,UKR,2005,82.59812
Ukraine,UKR,2006,82.57117
Ukraine,UKR,2007,82.643616
Ukraine,UKR,2008,82.35805
Ukraine,UKR,2009,80.75066
Ukraine,UKR,2010,80.74911
Ukraine,UKR,2011,81.701836
Ukraine,UKR,2012,81.42546
Ukraine,UKR,2013,81.06352
Ukraine,UKR,2014,78.66022
Ukraine,UKR,2015,75.47989
Ukraine,UKR,2016,77.78734
Ukraine,UKR,2017,74.56427
Ukraine,UKR,2018,75.36418
Ukraine,UKR,2019,74.682816
Ukraine,UKR,2020,74.13373
Ukraine,UKR,2021,70.713036
Ukraine,UKR,2022,68.58377
United Kingdom,GBR,1965,97.55708
United Kingdom,GBR,1966,96.95901
United Kingdom,GBR,1967,96.54269
United Kingdom,GBR,1968,96.46183
United Kingdom,GBR,1969,96.307304
United Kingdom,GBR,1970,96.58091
United Kingdom,GBR,1971,96.47975
United Kingdom,GBR,1972,96.32642
United Kingdom,GBR,1973,96.59588
United Kingdom,GBR,1974,95.75922
United Kingdom,GBR,1975,95.9203
United Kingdom,GBR,1976,95.240616
United Kingdom,GBR,1977,94.955505
United Kingdom,GBR,1978,95.288246
United Kingdom,GBR,1979,95.35495
United Kingdom,GBR,1980,95.09705
United Kingdom,GBR,1981,94.7821
United Kingdom,GBR,1982,93.953
United Kingdom,GBR,1983,93.24077
United Kingdom,GBR,1984,92.73651
United Kingdom,GBR,1985,92.25953
United Kingdom,GBR,1986,92.60333
United Kingdom,GBR,1987,93.105446
United Kingdom,GBR,1988,92.17503
United Kingdom,GBR,1989,91.25354
United Kingdom,GBR,1990,91.8823
United Kingdom,GBR,1991,91.574265
United Kingdom,GBR,1992,90.6951
United Kingdom,GBR,1993,89.48506
United Kingdom,GBR,1994,89.32719
United Kingdom,GBR,1995,89.32077
United Kingdom,GBR,1996,89.318214
United Kingdom,GBR,1997,88.58565
United Kingdom,GBR,1998,88.36679
United Kingdom,GBR,1999,88.6658
United Kingdom,GBR,2000,89.806725
United Kingdom,GBR,2001,89.48138
United Kingdom,GBR,2002,89.36133
United Kingdom,GBR,2003,89.51769
United Kingdom,GBR,2004,90.17344
United Kingdom,GBR,2005,89.80691
United Kingdom,GBR,2006,90.18825
United Kingdom,GBR,2007,91.0114
United Kingdom,GBR,2008,91.559906
United Kingdom,GBR,2009,88.83113
United Kingdom,GBR,2010,89.6598
United Kingdom,GBR,2011,87.28279
United Kingdom,GBR,2012,86.747986
United Kingdom,GBR,2013,85.24255
United Kingdom,GBR,2014,83.70694
United Kingdom,GBR,2015,81.02979
United Kingdom,GBR,2016,80.77455
United Kingdom,GBR,2017,79.11299
United Kingdom,GBR,2018,78.1491
United Kingdom,GBR,2019,77.36499
United Kingdom,GBR,2020,73.60337
United Kingdom,GBR,2021,76.296684
United Kingdom,GBR,2022,74.78637
United States,USA,1965,95.5555
United States,USA,1966,95.72047
United States,USA,1967,95.31287
United States,USA,1968,95.44521
United States,USA,1969,95.164536
United States,USA,1970,95.24147
United States,USA,1971,94.77327
United States,USA,1972,94.64603
United States,USA,1973,94.419365
United States,USA,1974,93.381485
United States,USA,1975,92.326035
United States,USA,1976,92.646034
United States,USA,1977,92.864525
United States,USA,1978,91.80724
United States,USA,1979,92.17776
United States,USA,1980,91.96644
United States,USA,1981,91.61899
United States,USA,1982,90.371216
United States,USA,1983,89.758575
United States,USA,1984,89.82965
United States,USA,1985,89.55638
United States,USA,1986,89.03113
United States,USA,1987,89.32711
United States,USA,1988,89.18532
United States,USA,1989,88.68631
United States,USA,1990,87.65364
United States,USA,1991,87.17144
United States,USA,1992,87.67133
United States,USA,1993,87.6353
United States,USA,1994,87.71466
United States,USA,1995,86.974594
United States,USA,1996,86.97187
United States,USA,1997,87.47787
United States,USA,1998,87.41693
United States,USA,1999,87.039185
United States,USA,2000,87.48994
United States,USA,2001,87.77424
United States,USA,2002,87.239
United States,USA,2003,87.33898
United States,USA,2004,87.36531
United States,USA,2005,87.37588
United States,USA,2006,86.84646
United States,USA,2007,87.11636
United States,USA,2008,86.32917
United States,USA,2009,85.22386
United States,USA,2010,85.44166
United States,USA,2011,84.54358
United States,USA,2012,84.606895
United States,USA,2013,84.42267
United States,USA,2014,84.34583
United States,USA,2015,84.10908
United States,USA,2016,83.24526
United States,USA,2017,82.53715
United States,USA,2018,82.97724
United States,USA,2019,82.57612
United States,USA,2020,80.95504
United States,USA,2021,81.55061
United States,USA,2022,81.05701
Upper-middle-income countries,,1965,95.586815
Upper-middle-income countries,,1966,95.43847
Upper-middle-income countries,,1967,95.62243
Upper-middle-income countries,,1968,95.173904
Upper-middle-income countries,,1969,95.09502
Upper-middle-income countries,,1970,94.981186
Upper-middle-income countries,,1971,95.070595
Upper-middle-income countries,,1972,95.050316
Upper-middle-income countries,,1973,94.999435
Upper-middle-income countries,,1974,94.61379
Upper-middle-income countries,,1975,94.65043
Upper-middle-income countries,,1976,94.28293
Upper-middle-income countries,,1977,93.98084
Upper-middle-income countries,,1978,93.8532
Upper-middle-income countries,,1979,93.53121
Upper-middle-income countries,,1980,93.02544
Upper-middle-income countries,,1981,92.65439
Upper-middle-income countries,,1982,92.55298
Upper-middle-income countries,,1983,92.23324
Upper-middle-income countries,,1984,91.543945
Upper-middle-income countries,,1985,91.01159
Upper-middle-income countries,,1986,91.01508
Upper-middle-income countries,,1987,90.89997
Upper-middle-income countries,,1988,90.67142
Upper-middle-income countries,,1989,90.721085
Upper-middle-income countries,,1990,90.63667
Upper-middle-income countries,,1991,90.55195
Upper-middle-income countries,,1992,90.40801
Upper-middle-income countries,,1993,89.8184
Upper-middle-income countries,,1994,89.52989
Upper-middle-income countries,,1995,88.937805
Upper-middle-income countries,,1996,89.07388
Upper-middle-income countries,,1997,88.792946
Upper-middle-income countries,,1998,88.72512
Upper-middle-income countries,,1999,88.692474
Upper-middle-income countries,,2000,88.47682
Upper-middle-income countries,,2001,88.48853
Upper-middle-income countries,,2002,88.59331
Upper-middle-income countries,,2003,89.269394
Upper-middle-income countries,,2004,89.313354
Upper-middle-income countries,,2005,89.568016
Upper-middle-income countries,,2006,89.685036
Upper-middle-income countries,,2007,89.77595
Upper-middle-income countries,,2008,89.003494
Upper-middle-income countries,,2009,89.02191
Upper-middle-income countries,,2010,88.73948
Upper-middle-income countries,,2011,89.100685
Upper-middle-income countries,,2012,88.46151
Upper-middle-income countries,,2013,88.18734
Upper-middle-income countries,,2014,87.46154
Upper-middle-income countries,,2015,86.72767
Upper-middle-income countries,,2016,85.882935
Upper-middle-income countries,,2017,85.369576
Upper-middle-income countries,,2018,84.69144
Upper-middle-income countries,,2019,83.892914
Upper-middle-income countries,,2020,83.05853
Upper-middle-income countries,,2021,82.799515
Upper-middle-income countries,,2022,81.71742
Uzbekistan,UZB,1985,96.55394
Uzbekistan,UZB,1986,97.01395
Uzbekistan,UZB,1987,95.799324
Uzbekistan,UZB,1988,95.5849
Uzbekistan,UZB,1989,96.72314
Uzbekistan,UZB,1990,96.2262
Uzbekistan,UZB,1991,96.534904
Uzbekistan,UZB,1992,96.19347
Uzbekistan,UZB,1993,95.85391
Uzbekistan,UZB,1994,95.89014
Uzbekistan,UZB,1995,96.40082
Uzbekistan,UZB,1996,96.32117
Uzbekistan,UZB,1997,96.70848
Uzbekistan,UZB,1998,96.71313
Uzbekistan,UZB,1999,97.13365
Uzbekistan,UZB,2000,97.10046
Uzbekistan,UZB,2001,97.0614
Uzbekistan,UZB,2002,97.072395
Uzbekistan,UZB,2003,96.330345
Uzbekistan,UZB,2004,96.68038
Uzbekistan,UZB,2005,96.50052
Uzbekistan,UZB,2006,96.84072
Uzbekistan,UZB,2007,96.764465
Uzbekistan,UZB,2008,97.671005
Uzbekistan,UZB,2009,96.552155
Uzbekistan,UZB,2010,95.71944
Uzbekistan,UZB,2011,97.176315
Uzbekistan,UZB,2012,96.79136
Uzbekistan,UZB,2013,96.86647
Uzbekistan,UZB,2014,97.02813
Uzbekistan,UZB,2015,96.986946
Uzbekistan,UZB,2016,96.431984
Uzbekistan,UZB,2017,96.02763
Uzbekistan,UZB,2018,97.07289
Uzbekistan,UZB,2019,96.80289
Uzbekistan,UZB,2020,97.52755
Uzbekistan,UZB,2021,97.65285
Uzbekistan,UZB,2022,97.55482
Venezuela,VEN,1965,97.88593
Venezuela,VEN,1966,97.86609
Venezuela,VEN,1967,97.62647
Venezuela,VEN,1968,96.30532
Venezuela,VEN,1969,95.758125
Venezuela,VEN,1970,94.59385
Venezuela,VEN,1971,93.01607
Venezuela,VEN,1972,92.62106
Venezuela,VEN,1973,93.331116
Venezuela,VEN,1974,92.01835
Venezuela,VEN,1975,91.10659
Venezuela,VEN,1976,90.366516
Venezuela,VEN,1977,90.06086
Venezuela,VEN,1978,90.217705
Venezuela,VEN,1979,89.67077
Venezuela,VEN,1980,90.54552
Venezuela,VEN,1981,90.573265
Venezuela,VEN,1982,90.311935
Venezuela,VEN,1983,88.89484
Venezuela,VEN,1984,87.79432
Venezuela,VEN,1985,86.70634
Venezuela,VEN,1986,86.25489
Venezuela,VEN,1987,83.136185
Venezuela,VEN,1988,82.046234
Venezuela,VEN,1989,81.95494
Venezuela,VEN,1990,81.88097
Venezuela,VEN,1991,78.32435
Venezuela,VEN,1992,78.744415
Venezuela,VEN,1993,78.42306
Venezuela,VEN,1994,78.53035
Venezuela,VEN,1995,79.08473
Venezuela,VEN,1996,77.537964
Venezuela,VEN,1997,77.4018
Venezuela,VEN,1998,78.44832
Venezuela,VEN,1999,77.47051
Venezuela,VEN,2000,77.27615
Venezuela,VEN,2001,79.11505
Venezuela,VEN,2002,79.79631
Venezuela,VEN,2003,78.15934
Venezuela,VEN,2004,76.86957
Venezuela,VEN,2005,75.46634
Venezuela,VEN,2006,75.598015
Venezuela,VEN,2007,76.58658
Venezuela,VEN,2008,75.240616
Venezuela,VEN,2009,75.584305
Venezuela,VEN,2010,77.51553
Venezuela,VEN,2011,76.34803
Venezuela,VEN,2012,77.92085
Venezuela,VEN,2013,78.27946
Venezuela,VEN,2014,77.79834
Venezuela,VEN,2015,79.19415
Venezuela,VEN,2016,79.99799
Venezuela,VEN,2017,78.0597
Venezuela,VEN,2018,75.93273
Venezuela,VEN,2019,73.06587
Venezuela,VEN,2020,65.04672
Venezuela,VEN,2021,69.55903
Venezuela,VEN,2022,71.68537
Vietnam,VNM,1981,91.789536
Vietnam,VNM,1982,92.042786
Vietnam,VNM,1983,94.03254
Vietnam,VNM,1984,92.266266
Vietnam,VNM,1985,92.91578
Vietnam,VNM,1986,93.77473
Vietnam,VNM,1987,94.56138
Vietnam,VNM,1988,92.959
Vietnam,VNM,1989,84.168785
Vietnam,VNM,1990,79.41595
Vietnam,VNM,1991,76.209015
Vietnam,VNM,1992,75.08752
Vietnam,VNM,1993,75.960144
Vietnam,VNM,1994,75.027306
Vietnam,VNM,1995,75.39112
Vietnam,VNM,1996,75.64186
Vietnam,VNM,1997,79.47239
Vietnam,VNM,1998,81.93504
Vietnam,VNM,1999,78.34098
Vietnam,VNM,2000,79.90784
Vietnam,VNM,2001,77.89785
Vietnam,VNM,2002,79.93734
Vietnam,VNM,2003,80.70234
Vietnam,VNM,2004,85.236046
Vietnam,VNM,2005,87.15325
Vietnam,VNM,2006,83.39275
Vietnam,VNM,2007,82.79772
Vietnam,VNM,2008,83.99048
Vietnam,VNM,2009,82.05198
Vietnam,VNM,2010,85.28825
Vietnam,VNM,2011,80.97255
Vietnam,VNM,2012,76.53829
Vietnam,VNM,2013,76.04467
Vietnam,VNM,2014,76.81735
Vietnam,VNM,2015,81.35315
Vietnam,VNM,2016,80.81809
Vietnam,VNM,2017,75.79166
Vietnam,VNM,2018,79.23818
Vietnam,VNM,2019,84.10886
Vietnam,VNM,2020,81.37145
Vietnam,VNM,2021,77.37654
Vietnam,VNM,2022,73.24607
Western Africa (EI),,1965,97.54456
Western Africa (EI),,1966,95.47821
Western Africa (EI),,1967,90.84852
Western Africa (EI),,1968,86.36311
Western Africa (EI),,1969,83.70875
Western Africa (EI),,1970,82.526924
Western Africa (EI),,1971,85.08512
Western Africa (EI),,1972,84.91466
Western Africa (EI),,1973,84.4389
Western Africa (EI),,1974,83.94434
Western Africa (EI),,1975,84.25501
Western Africa (EI),,1976,84.58443
Western Africa (EI),,1977,85.58058
Western Africa (EI),,1978,87.80963
Western Africa (EI),,1979,85.28351
Western Africa (EI),,1980,86.001915
Western Africa (EI),,1981,87.5056
Western Africa (EI),,1982,88.314186
Western Africa (EI),,1983,92.236534
Western Africa (EI),,1984,92.43184
Western Africa (EI),,1985,88.757034
Western Africa (EI),,1986,86.18875
Western Africa (EI),,1987,87.05749
Western Africa (EI),,1988,86.5695
Western Africa (EI),,1989,86.18649
Western Africa (EI),,1990,85.54768
Western Africa (EI),,1991,84.22276
Western Africa (EI),,1992,84.98296
Western Africa (EI),,1993,85.695335
Western Africa (EI),,1994,85.6925
Western Africa (EI),,1995,85.417465
Western Africa (EI),,1996,86.008896
Western Africa (EI),,1997,85.66418
Western Africa (EI),,1998,88.80691
Western Africa (EI),,1999,86.90514
Western Africa (EI),,2000,86.91605
Western Africa (EI),,2001,87.706635
Western Africa (EI),,2002,88.199455
Western Africa (EI),,2003,89.425766
Western Africa (EI),,2004,88.247856
Western Africa (EI),,2005,89.00367
Western Africa (EI),,2006,89.05862
Western Africa (EI),,2007,90.84606
Western Africa (EI),,2008,90.16846
Western Africa (EI),,2009,89.766014
Western Africa (EI),,2010,89.067856
Western Africa (EI),,2011,89.90407
Western Africa (EI),,2012,90.19861
Western Africa (EI),,2013,90.6439
Western Africa (EI),,2014,90.534325
Western Africa (EI),,2015,92.890564
Western Africa (EI),,2016,92.70568
Western Africa (EI),,2017,92.07866
Western Africa (EI),,2018,92.46113
Western Africa (EI),,2019,91.822685
Western Africa (EI),,2020,91.819725
Western Africa (EI),,2021,91.747086
Western Africa (EI),,2022,91.41105
World,OWID_WRL,1965,93.37918
World,OWID_WRL,1966,93.253914
World,OWID_WRL,1967,93.3207
World,OWID_WRL,1968,93.30969
World,OWID_WRL,1969,93.327324
World,OWID_WRL,1970,93.34723
World,OWID_WRL,1971,93.18772
World,OWID_WRL,1972,93.05801
World,OWID_WRL,1973,93.12789
World,OWID_WRL,1974,92.324425
World,OWID_WRL,1975,91.843506
World,OWID_WRL,1976,92.0099
World,OWID_WRL,1977,91.67021
World,OWID_WRL,1978,91.175285
