Entity,Code,Year,Coal consumption - TWh
Hong Kong,HKG,2021,42.464996
Hong Kong,HKG,2022,41.76583
Hungary,HUN,1965,126.88329
Hungary,HUN,1966,121.684685
Hungary,HUN,1967,105.56551
Hungary,HUN,1968,104.19316
Hungary,HUN,1969,105.75159
Hungary,HUN,1970,107.472824
Hungary,HUN,1971,104.03034
Hungary,HUN,1972,101.099594
Hungary,HUN,1973,101.62294
Hungary,HUN,1974,96.924416
Hungary,HUN,1975,92.34219
Hungary,HUN,1976,93.56335
Hungary,HUN,1977,95.16828
Hungary,HUN,1978,95.07525
Hungary,HUN,1979,95.80794
Hungary,HUN,1980,93.94714
Hungary,HUN,1981,94.40071
Hungary,HUN,1982,98.42468
Hungary,HUN,1983,92.528275
Hungary,HUN,1984,90.03946
Hungary,HUN,1985,88.43452
Hungary,HUN,1986,87.399445
Hungary,HUN,1987,87.35293
Hungary,HUN,1988,82.42181
Hungary,HUN,1989,73.82724
Hungary,HUN,1990,71.6092
Hungary,HUN,1991,66.68337
Hungary,HUN,1992,60.13497
Hungary,HUN,1993,54.169632
Hungary,HUN,1994,51.38704
Hungary,HUN,1995,50.546745
Hungary,HUN,1996,49.91668
Hungary,HUN,1997,47.68172
Hungary,HUN,1998,46.271748
Hungary,HUN,1999,48.17067
Hungary,HUN,2000,44.99306
Hungary,HUN,2001,42.749565
Hungary,HUN,2002,41.246876
Hungary,HUN,2003,42.21048
Hungary,HUN,2004,40.02382
Hungary,HUN,2005,35.593605
Hungary,HUN,2006,35.72894
Hungary,HUN,2007,36.334526
Hungary,HUN,2008,35.293922
Hungary,HUN,2009,29.717325
Hungary,HUN,2010,31.308727
Hungary,HUN,2011,31.54748
Hungary,HUN,2012,30.353474
Hungary,HUN,2013,26.576935
Hungary,HUN,2014,26.271076
Hungary,HUN,2015,27.226086
Hungary,HUN,2016,25.506508
Hungary,HUN,2017,26.144308
Hungary,HUN,2018,24.698467
Hungary,HUN,2019,21.386988
Hungary,HUN,2020,19.594992
Hungary,HUN,2021,15.946323
Hungary,HUN,2022,13.812908
Iceland,ISL,1965,0.07602083
Iceland,ISL,1966,0.055976667
Iceland,ISL,1967,0.043021385
Iceland,ISL,1968,0.03397722
Iceland,ISL,1969,0.02395511
Iceland,ISL,1970,0.016010834
Iceland,ISL,1971,0.010999805
Iceland,ISL,1972,0.007944305
Iceland,ISL,1973,0.0050110277
Iceland,ISL,1974,0.00403325
Iceland,ISL,1975,0.0027066665
Iceland,ISL,1976,0.0027533332
Iceland,ISL,1977,0.0025083332
Iceland,ISL,1978,0.0021233333
Iceland,ISL,1979,0.18333
Iceland,ISL,1980,0.24443999
Iceland,ISL,1981,0.41554803
Iceland,ISL,1982,0.38756803
Iceland,ISL,1983,0.5539439
Iceland,ISL,1984,0.765592
Iceland,ISL,1985,0.818528
Iceland,ISL,1986,0.92198384
Iceland,ISL,1987,0.73538387
Iceland,ISL,1988,0.7415438
Iceland,ISL,1989,0.792192
Iceland,ISL,1990,0.7556561
Iceland,ISL,1991,0.779528
Iceland,ISL,1992,0.6140719
Iceland,ISL,1993,0.63431996
Iceland,ISL,1994,0.62668806
Iceland,ISL,1995,0.7371681
Iceland,ISL,1996,0.73020804
Iceland,ISL,1997,0.757368
Iceland,ISL,1998,0.67990386
Iceland,ISL,1999,0.7951919
Iceland,ISL,2000,1.099672
Iceland,ISL,2001,1.192968
Iceland,ISL,2002,1.1883333
Iceland,ISL,2003,1.1666666
Iceland,ISL,2004,1.2222222
Iceland,ISL,2005,1.1666666
Iceland,ISL,2006,1.1944444
Iceland,ISL,2007,1.2777778
Iceland,ISL,2008,1.1111112
Iceland,ISL,2009,1.0277778
Iceland,ISL,2010,1.0833333
Iceland,ISL,2011,1.0833333
Iceland,ISL,2012,1.1083333
Iceland,ISL,2013,1.275
Iceland,ISL,2014,1.0444444
Iceland,ISL,2015,1.1555555
Iceland,ISL,2016,1.3444444
Iceland,ISL,2017,1.3333334
Iceland,ISL,2018,1.3333334
Iceland,ISL,2019,1.3055555
Iceland,ISL,2020,0
Iceland,ISL,2021,0
Iceland,ISL,2022,0
India,IND,1965,413.40735
India,IND,1966,412.41534
India,IND,1967,419.28525
India,IND,1968,433.8247
India,IND,1969,460.8412
India,IND,1970,436.80887
India,IND,1971,442.8722
India,IND,1972,467.68307
India,IND,1973,461.44937
India,IND,1974,520.8561
India,IND,1975,559.9062
India,IND,1976,583.0348
India,IND,1977,610.3462
India,IND,1978,590.66406
India,IND,1979,627.49286
India,IND,1980,659.565
India,IND,1981,742.1424
India,IND,1982,733.90405
India,IND,1983,779.04803
India,IND,1984,818.31085
India,IND,1985,857.39703
India,IND,1986,921.24005
India,IND,1987,1011.6298
India,IND,1988,1085.5574
India,IND,1989,1179.941
India,IND,1990,1276.025
India,IND,1991,1357.8776
India,IND,1992,1438.2565
India,IND,1993,1489.6254
India,IND,1994,1537.2871
India,IND,1995,1631.6134
India,IND,1996,1678.4825
India,IND,1997,1755.3625
India,IND,1998,1813.659
India,IND,1999,1796.674
India,IND,2000,1911.1661
India,IND,2001,1926.9531
India,IND,2002,2012.7899
India,IND,2003,2107.9834
India,IND,2004,2243.5286
India,IND,2005,2456.1133
India,IND,2006,2549.8647
India,IND,2007,2790.2725
India,IND,2008,3020.762
India,IND,2009,3268.2656
India,IND,2010,3348.546
India,IND,2011,3478.864
India,IND,2012,3787.818
India,IND,2013,4009.7288
India,IND,2014,4401.073
India,IND,2015,4490.47
India,IND,2016,4587.692
India,IND,2017,4737.1567
India,IND,2018,4981.6016
India,IND,2019,4989.023
India,IND,2020,4714.672
India,IND,2021,5359.929
India,IND,2022,5581.4287
Indonesia,IDN,1965,1.50027
Indonesia,IDN,1966,1.83754
Indonesia,IDN,1967,1.29093
Indonesia,IDN,1968,0.96528995
Indonesia,IDN,1969,1.163
Indonesia,IDN,1970,1.01181
Indonesia,IDN,1971,1.163
Indonesia,IDN,1972,1.163
Indonesia,IDN,1973,0.77921
Indonesia,IDN,1974,0.84898996
Indonesia,IDN,1975,1.0815899
Indonesia,IDN,1976,1.0815899
Indonesia,IDN,1977,1.163
Indonesia,IDN,1978,1.5467899
Indonesia,IDN,1979,2.326
Indonesia,IDN,1980,2.94239
Indonesia,IDN,1981,3.1401
Indonesia,IDN,1982,2.96565
Indonesia,IDN,1983,2.96565
Indonesia,IDN,1984,3.10521
Indonesia,IDN,1985,10.467
Indonesia,IDN,1986,16.816978
Indonesia,IDN,1987,26.36521
Indonesia,IDN,1988,27.539839
Indonesia,IDN,1989,41.33302
Indonesia,IDN,1990,39.787926
Indonesia,IDN,1991,40.266277
Indonesia,IDN,1992,49.1509
Indonesia,IDN,1993,57.296734
Indonesia,IDN,1994,57.316822
Indonesia,IDN,1995,63.077465
Indonesia,IDN,1996,75.1889
Indonesia,IDN,1997,92.728874
Indonesia,IDN,1998,99.51191
Indonesia,IDN,1999,136.96399
Indonesia,IDN,2000,153.06941
Indonesia,IDN,2001,194.33177
Indonesia,IDN,2002,200.4558
Indonesia,IDN,2003,269.08673
Indonesia,IDN,2004,247.38066
Indonesia,IDN,2005,283.74945
Indonesia,IDN,2006,330.78885
Indonesia,IDN,2007,417.32904
Indonesia,IDN,2008,366.07092
Indonesia,IDN,2009,378.3209
Indonesia,IDN,2010,429.6194
Indonesia,IDN,2011,496.26547
Indonesia,IDN,2012,505.70566
Indonesia,IDN,2013,440.75632
Indonesia,IDN,2014,469.06967
Indonesia,IDN,2015,532.274
Indonesia,IDN,2016,544.31616
Indonesia,IDN,2017,566.1091
Indonesia,IDN,2018,655.7294
Indonesia,IDN,2019,801.23114
Indonesia,IDN,2020,765.3798
Indonesia,IDN,2021,763.22955
Indonesia,IDN,2022,1216.5106
Iran,IRN,1965,2.45393
Iran,IRN,1966,2.69816
Iran,IRN,1967,2.97728
Iran,IRN,1968,3.27966
Iran,IRN,1969,3.6169298
Iran,IRN,1970,3.98909
Iran,IRN,1971,2.8104126
Iran,IRN,1972,4.391081
Iran,IRN,1973,7.3832474
Iran,IRN,1974,8.086142
Iran,IRN,1975,14.979475
Iran,IRN,1976,14.805024
Iran,IRN,1977,14.977358
Iran,IRN,1978,9.15167
Iran,IRN,1979,13.20983
Iran,IRN,1980,13.911492
Iran,IRN,1981,11.616998
Iran,IRN,1982,15.668668
Iran,IRN,1983,14.783498
Iran,IRN,1984,11.429499
Iran,IRN,1985,11.244663
Iran,IRN,1986,11.074993
Iran,IRN,1987,10.89417
Iran,IRN,1988,11.242
Iran,IRN,1989,8.25916
Iran,IRN,1990,8.261172
Iran,IRN,1991,11.791994
Iran,IRN,1992,10.385508
Iran,IRN,1993,12.766506
Iran,IRN,1994,12.817841
Iran,IRN,1995,12.004997
Iran,IRN,1996,12.55833
Iran,IRN,1997,12.872003
Iran,IRN,1998,14.989162
Iran,IRN,1999,14.264881
Iran,IRN,2000,15.1596575
Iran,IRN,2001,14.8619995
Iran,IRN,2002,14.081556
Iran,IRN,2003,15.257164
Iran,IRN,2004,15.971223
Iran,IRN,2005,18.102768
Iran,IRN,2006,17.473772
Iran,IRN,2007,18.215395
Iran,IRN,2008,14.342342
Iran,IRN,2009,9.255012
Iran,IRN,2010,13.363621
Iran,IRN,2011,13.733183
Iran,IRN,2012,10.651124
Iran,IRN,2013,8.86266
Iran,IRN,2014,10.552486
Iran,IRN,2015,12.6951065
Iran,IRN,2016,10.559657
Iran,IRN,2017,11.981637
Iran,IRN,2018,15.848832
Iran,IRN,2019,18.932867
Iran,IRN,2020,21.418182
Iran,IRN,2021,19.573114
Iran,IRN,2022,21.138962
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Iraq,IRQ,2019,0
Ireland,IRL,1965,36.35538
Ireland,IRL,1966,41.41443
Ireland,IRL,1967,44.10096
Ireland,IRL,1968,53.85853
Ireland,IRL,1969,51.27667
Ireland,IRL,1970,25.0045
Ireland,IRL,1971,23.86476
Ireland,IRL,1972,22.213299
Ireland,IRL,1973,21.666689
Ireland,IRL,1974,23.36467
Ireland,IRL,1975,19.78263
Ireland,IRL,1976,20.340868
Ireland,IRL,1977,21.30616
Ireland,IRL,1978,20.154789
Ireland,IRL,1979,23.12044
Ireland,IRL,1980,21.91092
Ireland,IRL,1981,22.93436
Ireland,IRL,1982,24.260178
Ireland,IRL,1983,26.31869
Ireland,IRL,1984,25.22547
Ireland,IRL,1985,28.981958
Ireland,IRL,1986,31.85457
Ireland,IRL,1987,40.92597
Ireland,IRL,1988,41.670288
Ireland,IRL,1989,41.751698
Ireland,IRL,1990,40.261528
Ireland,IRL,1991,38.62199
Ireland,IRL,1992,36.786816
Ireland,IRL,1993,35.746235
Ireland,IRL,1994,34.20361
Ireland,IRL,1995,34.437813
Ireland,IRL,1996,34.62536
Ireland,IRL,1997,32.98866
Ireland,IRL,1998,33.20792
Ireland,IRL,1999,28.569187
Ireland,IRL,2000,30.419252
Ireland,IRL,2001,31.861221
Ireland,IRL,2002,30.630024
Ireland,IRL,2003,29.650684
Ireland,IRL,2004,27.702469
Ireland,IRL,2005,30.784609
Ireland,IRL,2006,27.77244
Ireland,IRL,2007,27.12116
Ireland,IRL,2008,26.53966
Ireland,IRL,2009,23.20185
Ireland,IRL,2010,23.09718
Ireland,IRL,2011,22.66687
Ireland,IRL,2012,26.29543
Ireland,IRL,2013,23.79498
Ireland,IRL,2014,23.387928
Ireland,IRL,2015,25.5054
Ireland,IRL,2016,24.504408
Ireland,IRL,2017,20.86448
Ireland,IRL,2018,16.405048
Ireland,IRL,2019,11.740789
Ireland,IRL,2020,10.0594015
Ireland,IRL,2021,13.721661
Ireland,IRL,2022,11.8059635
Israel,ISR,1980,0.01163
Israel,ISR,1981,0.01163
Israel,ISR,1982,6.45465
Israel,ISR,1983,12.16498
Israel,ISR,1984,19.689589
Israel,ISR,1985,21.48061
Israel,ISR,1986,23.853128
Israel,ISR,1987,25.39992
Israel,ISR,1988,24.341589
Israel,ISR,1989,26.29543
Israel,ISR,1990,27.565228
Israel,ISR,1991,29.848463
Israel,ISR,1992,36.737354
Israel,ISR,1993,41.50656
Israel,ISR,1994,43.992268
Israel,ISR,1995,48.019012
Israel,ISR,1996,58.213406
Israel,ISR,1997,63.302193
Israel,ISR,1998,67.9536
Israel,ISR,1999,66.74111
Israel,ISR,2000,72.74457
Israel,ISR,2001,83.96879
Israel,ISR,2002,88.76048
Israel,ISR,2003,91.98803
Israel,ISR,2004,92.87359
Israel,ISR,2005,92.33707
Israel,ISR,2006,91.28712
Israel,ISR,2007,93.35963
Israel,ISR,2008,91.8698
Israel,ISR,2009,89.96574
Israel,ISR,2010,89.91976
Israel,ISR,2011,92.25194
Israel,ISR,2012,102.468956
Israel,ISR,2013,82.44158
Israel,ISR,2014,76.612236
Israel,ISR,2015,75.027176
Israel,ISR,2016,64.12097
Israel,ISR,2017,58.192833
Israel,ISR,2018,54.78136
Israel,ISR,2019,57.898838
Israel,ISR,2020,50.470398
Israel,ISR,2021,43.970703
Israel,ISR,2022,43.436695
Italy,ITA,1965,100.32037
Italy,ITA,1966,104.34436
Italy,ITA,1967,114.34616
Italy,ITA,1968,110.74086
Italy,ITA,1969,113.671616
Italy,ITA,1970,114.78809
Italy,ITA,1971,110.892044
Italy,ITA,1972,103.192986
Italy,ITA,1973,104.70489
Italy,ITA,1974,114.02052
Italy,ITA,1975,114.3229
Italy,ITA,1976,113.35761
Italy,ITA,1977,111.47355
Italy,ITA,1978,113.392494
Italy,ITA,1979,124.440994
Italy,ITA,1980,146.00302
Italy,ITA,1981,149.63158
Italy,ITA,1982,167.29755
Italy,ITA,1983,156.58632
Italy,ITA,1984,177.5901
Italy,ITA,1985,175.33388
Italy,ITA,1986,172.34497
Italy,ITA,1987,171.0773
Italy,ITA,1988,160.35443
Italy,ITA,1989,167.30917
Italy,ITA,1990,170.25906
Italy,ITA,1991,161.72418
Italy,ITA,1992,141.86089
Italy,ITA,1993,124.069534
Italy,ITA,1994,131.00253
Italy,ITA,1995,140.90717
Italy,ITA,1996,129.6575
Italy,ITA,1997,131.55106
Italy,ITA,1998,136.56216
Italy,ITA,1999,136.37933
Italy,ITA,2000,145.58014
Italy,ITA,2001,154.69652
Italy,ITA,2002,159.67827
Italy,ITA,2003,172.29904
Italy,ITA,2004,193.01271
Italy,ITA,2005,191.53352
Italy,ITA,2006,193.91122
Italy,ITA,2007,189.84833
Italy,ITA,2008,183.7009
Italy,ITA,2009,143.82344
Italy,ITA,2010,159.02751
Italy,ITA,2011,178.26997
Italy,ITA,2012,182.7333
Italy,ITA,2013,157.4031
Italy,ITA,2014,153.44742
Italy,ITA,2015,143.39546
Italy,ITA,2016,127.73232
Italy,ITA,2017,111.903915
Italy,ITA,2018,102.56716
Italy,ITA,2019,77.53442
Italy,ITA,2020,59.252834
Italy,ITA,2021,65.18218
Italy,ITA,2022,84.7727
Japan,JPN,1965,566.5229
Japan,JPN,1966,603.7728
Japan,JPN,1967,663.1947
Japan,JPN,1968,682.455
Japan,JPN,1969,728.98267
Japan,JPN,1970,702.30524
Japan,JPN,1971,637.666
Japan,JPN,1972,623.12146
Japan,JPN,1973,658.8215
Japan,JPN,1974,698.3457
Japan,JPN,1975,653.26324
Japan,JPN,1976,638.7905
Japan,JPN,1977,602.65674
Japan,JPN,1978,545.7324
Japan,JPN,1979,582.8143
Japan,JPN,1980,677.0605
Japan,JPN,1981,759.06995
Japan,JPN,1982,723.9473
Japan,JPN,1983,713.58234
Japan,JPN,1984,797.98047
Japan,JPN,1985,832.8265
Japan,JPN,1986,793.0756
Japan,JPN,1987,809.3264
Japan,JPN,1988,874.77185
Japan,JPN,1989,876.16406
Japan,JPN,1990,907.6897
Japan,JPN,1991,900.4807
Japan,JPN,1992,885.25464
Japan,JPN,1993,902.8055
Japan,JPN,1994,945.3257
Japan,JPN,1995,979.8555
Japan,JPN,1996,1005.58246
Japan,JPN,1997,1032.946
Japan,JPN,1998,984.71936
Japan,JPN,1999,1035.9772
Japan,JPN,2000,1110.6033
Japan,JPN,2001,1137.1547
Japan,JPN,2002,1207.9081
Japan,JPN,2003,1241.2594
Japan,JPN,2004,1274.1025
Japan,JPN,2005,1334.8142
Japan,JPN,2006,1312.1417
Japan,JPN,2007,1377.4036
Japan,JPN,2008,1414.7809
Japan,JPN,2009,1186.9474
Japan,JPN,2010,1352.7345
Japan,JPN,2011,1282.6497
Japan,JPN,2012,1354.1991
Japan,JPN,2013,1409.438
Japan,JPN,2014,1385.7355
Japan,JPN,2015,1397.981
Japan,JPN,2016,1395.3855
Japan,JPN,2017,1415.9634
Japan,JPN,2018,1386.5973
Japan,JPN,2019,1362.5938
Japan,JPN,2020,1270.7518
Japan,JPN,2021,1369.4674
Japan,JPN,2022,1365.5248
Kazakhstan,KAZ,1985,443.4984
Kazakhstan,KAZ,1986,465.9676
Kazakhstan,KAZ,1987,484.1569
Kazakhstan,KAZ,1988,505.0211
Kazakhstan,KAZ,1989,482.01697
Kazakhstan,KAZ,1990,450.30725
Kazakhstan,KAZ,1991,439.57452
Kazakhstan,KAZ,1992,442.82013
Kazakhstan,KAZ,1993,402.12625
Kazakhstan,KAZ,1994,393.3724
Kazakhstan,KAZ,1995,317.6904
Kazakhstan,KAZ,1996,283.7429
Kazakhstan,KAZ,1997,243.58575
Kazakhstan,KAZ,1998,239.85452
Kazakhstan,KAZ,1999,222.0837
Kazakhstan,KAZ,2000,207.46405
Kazakhstan,KAZ,2001,259.34784
Kazakhstan,KAZ,2002,262.75076
Kazakhstan,KAZ,2003,290.11264
Kazakhstan,KAZ,2004,309.25217
Kazakhstan,KAZ,2005,312.6714
Kazakhstan,KAZ,2006,329.56393
Kazakhstan,KAZ,2007,362.14423
Kazakhstan,KAZ,2008,392.9506
Kazakhstan,KAZ,2009,359.7931
Kazakhstan,KAZ,2010,388.25568
Kazakhstan,KAZ,2011,422.64
Kazakhstan,KAZ,2012,440.26526
Kazakhstan,KAZ,2013,435.88074
Kazakhstan,KAZ,2014,430.71915
Kazakhstan,KAZ,2015,318.00595
Kazakhstan,KAZ,2016,371.23032
Kazakhstan,KAZ,2017,407.11954
Kazakhstan,KAZ,2018,423.42175
Kazakhstan,KAZ,2019,400.9196
Kazakhstan,KAZ,2020,379.28656
Kazakhstan,KAZ,2021,389.98877
Kazakhstan,KAZ,2022,398.66843
Kuwait,KWT,2000,0.00028987223
Kuwait,KWT,2001,0.0007562556
Kuwait,KWT,2002,0.0032793332
Kuwait,KWT,2003,0.0010898722
Kuwait,KWT,2004,0.0009850917
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0.027147556
Kuwait,KWT,2007,0.0046203053
Kuwait,KWT,2008,0.0078150835
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0.044709165
Kuwait,KWT,2011,0.15746082
Kuwait,KWT,2012,0.75596887
Kuwait,KWT,2013,3.1863277
Kuwait,KWT,2014,2.532947
Kuwait,KWT,2015,2.099681
Kuwait,KWT,2016,2.5887494
Kuwait,KWT,2017,1.959468
Kuwait,KWT,2018,2.1999168
Kuwait,KWT,2019,2.019391
Kuwait,KWT,2020,0.3588136
Kuwait,KWT,2021,0.75288326
Kuwait,KWT,2022,1.2527883
Latvia,LVA,1985,8.443379
Latvia,LVA,1986,10.654708
Latvia,LVA,1987,9.755941
Latvia,LVA,1988,9.792228
Latvia,LVA,1989,7.9967875
Latvia,LVA,1990,8.239855
Latvia,LVA,1991,7.22223
Latvia,LVA,1992,6.353469
Latvia,LVA,1993,5.8068585
Latvia,LVA,1994,4.3682275
Latvia,LVA,1995,3.1075358
Latvia,LVA,1996,2.9133148
Latvia,LVA,1997,2.602794
Latvia,LVA,1998,1.920113
Latvia,LVA,1999,1.4839879
Latvia,LVA,2000,1.530508
Latvia,LVA,2001,1.4281639
Latvia,LVA,2002,1.15137
Latvia,LVA,2003,1.0327438
Latvia,LVA,2004,0.78153604
Latvia,LVA,2005,0.94086695
Latvia,LVA,2006,1.008321
Latvia,LVA,2007,1.246736
Latvia,LVA,2008,1.2425
Latvia,LVA,2009,0.9941667
Latvia,LVA,2010,1.2677777
Latvia,LVA,2011,1.2866666
Latvia,LVA,2012,1.0666666
Latvia,LVA,2013,0.845
Latvia,LVA,2014,0.69666666
Latvia,LVA,2015,0.5447222
Latvia,LVA,2016,0.47583333
Latvia,LVA,2017,0.48027778
Latvia,LVA,2018,0.56361115
Latvia,LVA,2019,0.47666666
Latvia,LVA,2020,0.28249997
Latvia,LVA,2021,0.21888888
Latvia,LVA,2022,0.23761277
Lithuania,LTU,1985,9.457702
Lithuania,LTU,1986,11.0072365
Lithuania,LTU,1987,10.835299
Lithuania,LTU,1988,10.923088
Lithuania,LTU,1989,10.205695
Lithuania,LTU,1990,9.271436
Lithuania,LTU,1991,10.355351
Lithuania,LTU,1992,4.853199
Lithuania,LTU,1993,4.3030996
Lithuania,LTU,1994,3.572736
Lithuania,LTU,1995,2.854002
Lithuania,LTU,1996,2.622565
Lithuania,LTU,1997,2.120149
Lithuania,LTU,1998,1.8491699
Lithuania,LTU,1999,1.5781912
Lithuania,LTU,2000,1.0734489
Lithuania,LTU,2001,0.9745939
Lithuania,LTU,2002,1.571213
Lithuania,LTU,2003,2.029435
Lithuania,LTU,2004,1.961981
Lithuania,LTU,2005,2.1492238
Lithuania,LTU,2006,2.9191298
Lithuania,LTU,2007,2.901685
Lithuania,LTU,2008,2.462071
Lithuania,LTU,2009,1.9573288
Lithuania,LTU,2010,2.40741
Lithuania,LTU,2011,2.787711
Lithuania,LTU,2012,2.7179308
Lithuania,LTU,2013,3.127307
Lithuania,LTU,2014,2.645825
Lithuania,LTU,2015,2.121312
Lithuania,LTU,2016,2.1492238
Lithuania,LTU,2017,2.3039029
Lithuania,LTU,2018,2.458582
Lithuania,LTU,2019,2.308555
Lithuania,LTU,2020,1.801487
Lithuania,LTU,2021,2.1585279
Lithuania,LTU,2022,2.233781
Lower-middle-income countries,,1965,451.96753
Lower-middle-income countries,,1966,449.15936
Lower-middle-income countries,,1967,457.69238
Lower-middle-income countries,,1968,474.53784
Lower-middle-income countries,,1969,502.16974
Lower-middle-income countries,,1970,477.3174
Lower-middle-income countries,,1971,479.96863
Lower-middle-income countries,,1972,502.11365
Lower-middle-income countries,,1973,503.79916
Lower-middle-income countries,,1974,569.16174
Lower-middle-income countries,,1975,625.75867
Lower-middle-income countries,,1976,647.6041
Lower-middle-income countries,,1977,680.3015
Lower-middle-income countries,,1978,653.75104
Lower-middle-income countries,,1979,697.7915
Lower-middle-income countries,,1980,725.9264
Lower-middle-income countries,,1981,813.6519
Lower-middle-income countries,,1982,824.50775
Lower-middle-income countries,,1983,872.0202
Lower-middle-income countries,,1984,912.8433
Lower-middle-income countries,,1985,1972.507
Lower-middle-income countries,,1986,2043.5354
Lower-middle-income countries,,1987,2142.9363
Lower-middle-income countries,,1988,2166.0027
Lower-middle-income countries,,1989,2184.1047
Lower-middle-income countries,,1990,2408.253
Lower-middle-income countries,,1991,2385.3684
Lower-middle-income countries,,1992,2454.8596
Lower-middle-income countries,,1993,2424.505
Lower-middle-income countries,,1994,2325.2573
Lower-middle-income countries,,1995,2429.0503
Lower-middle-income countries,,1996,2355.1152
Lower-middle-income countries,,1997,2456.1648
Lower-middle-income countries,,1998,2542.7046
Lower-middle-income countries,,1999,2546.3809
Lower-middle-income countries,,2000,2721.3977
Lower-middle-income countries,,2001,2777.5242
Lower-middle-income countries,,2002,2882.9521
Lower-middle-income countries,,2003,3075.613
Lower-middle-income countries,,2004,3206.7888
Lower-middle-income countries,,2005,3485.7244
Lower-middle-income countries,,2006,3624.8787
Lower-middle-income countries,,2007,3996.2202
Lower-middle-income countries,,2008,4251.8564
Lower-middle-income countries,,2009,4400.287
Lower-middle-income countries,,2010,4601.2856
Lower-middle-income countries,,2011,4878.61
Lower-middle-income countries,,2012,5201.765
Lower-middle-income countries,,2013,5376.29
Lower-middle-income countries,,2014,5806.8184
Lower-middle-income countries,,2015,5970.308
Lower-middle-income countries,,2016,6184.7617
Lower-middle-income countries,,2017,6333.072
Lower-middle-income countries,,2018,6905.3184
Lower-middle-income countries,,2019,7243.495
Lower-middle-income countries,,2020,6951.377
Lower-middle-income countries,,2021,7616.952
Lower-middle-income countries,,2022,8131.5684
Luxembourg,LUX,1965,31.716173
Luxembourg,LUX,1966,28.63771
Luxembourg,LUX,1967,26.833899
Luxembourg,LUX,1968,28.762152
Luxembourg,LUX,1969,30.555498
Luxembourg,LUX,1970,31.330057
Luxembourg,LUX,1971,28.872639
Luxembourg,LUX,1972,28.415579
Luxembourg,LUX,1973,28.156229
Luxembourg,LUX,1974,30.017029
Luxembourg,LUX,1975,22.825037
Luxembourg,LUX,1976,21.138687
Luxembourg,LUX,1977,18.219559
Luxembourg,LUX,1978,19.262768
Luxembourg,LUX,1979,21.39106
Luxembourg,LUX,1980,21.220097
Luxembourg,LUX,1981,17.067024
Luxembourg,LUX,1982,15.716782
Luxembourg,LUX,1983,14.422362
Luxembourg,LUX,1984,16.419233
Luxembourg,LUX,1985,16.297117
Luxembourg,LUX,1986,14.482839
Luxembourg,LUX,1987,10.434436
Luxembourg,LUX,1988,10.640286
Luxembourg,LUX,1989,13.181441
Luxembourg,LUX,1990,12.797652
Luxembourg,LUX,1991,12.1731205
Luxembourg,LUX,1992,11.46718
Luxembourg,LUX,1993,11.848643
Luxembourg,LUX,1994,10.216955
Luxembourg,LUX,1995,5.7463827
Luxembourg,LUX,1996,5.4149275
Luxembourg,LUX,1997,3.435502
Luxembourg,LUX,1998,1.1432289
Luxembourg,LUX,1999,1.156022
Luxembourg,LUX,2000,1.2758111
Luxembourg,LUX,2001,1.376992
Luxembourg,LUX,2002,0.85713106
Luxembourg,LUX,2003,0.6582581
Luxembourg,LUX,2004,0.9245849
Luxembourg,LUX,2005,0.90248805
Luxembourg,LUX,2006,1.076938
Luxembourg,LUX,2007,0.9117919
Luxembourg,LUX,2008,0.87108696
Luxembourg,LUX,2009,0.7780469
Luxembourg,LUX,2010,0.77921
Luxembourg,LUX,2011,0.67919195
Luxembourg,LUX,2012,0.62453115
Luxembourg,LUX,2013,0.55707693
Luxembourg,LUX,2014,0.6209489
Luxembourg,LUX,2015,0.5714516
Luxembourg,LUX,2016,0.59231585
Luxembourg,LUX,2017,0.54795915
Luxembourg,LUX,2018,0.48566887
Luxembourg,LUX,2019,0.5321655
Luxembourg,LUX,2020,0.44708055
Luxembourg,LUX,2021,0.48942527
Luxembourg,LUX,2022,0.5143739
Malaysia,MYS,1965,0.17445
Malaysia,MYS,1966,0.23259999
Malaysia,MYS,1967,0.13956
Malaysia,MYS,1968,0.13956
Malaysia,MYS,1969,0.17445
Malaysia,MYS,1970,0.18608
Malaysia,MYS,1971,0.47683
Malaysia,MYS,1972,1.20952
Malaysia,MYS,1973,1.15137
Malaysia,MYS,1974,1.15137
Malaysia,MYS,1975,0.10467
Malaysia,MYS,1976,0.116299994
Malaysia,MYS,1977,0.12793
Malaysia,MYS,1978,0.27912
Malaysia,MYS,1979,0.39541999
Malaysia,MYS,1980,0.5815
Malaysia,MYS,1981,1.0815899
Malaysia,MYS,1982,0.98855
Malaysia,MYS,1983,2.5702298
Malaysia,MYS,1984,2.7795699
Malaysia,MYS,1985,3.70997
Malaysia,MYS,1986,2.75631
Malaysia,MYS,1987,3.8030097
Malaysia,MYS,1988,3.0238
Malaysia,MYS,1989,13.921109
Malaysia,MYS,1990,15.411066
Malaysia,MYS,1991,18.15391
Malaysia,MYS,1992,19.060444
Malaysia,MYS,1993,15.934066
Malaysia,MYS,1994,17.700644
Malaysia,MYS,1995,19.39749
Malaysia,MYS,1996,19.490465
Malaysia,MYS,1997,18.851244
Malaysia,MYS,1998,20.118065
Malaysia,MYS,1999,22.54711
Malaysia,MYS,2000,28.892843
Malaysia,MYS,2001,34.52962
