Entity,Code,Year,Gas consumption - TWh
Canada,CAN,1969,313.4963
Canada,CAN,1970,346.3385
Canada,CAN,1971,369.66525
Canada,CAN,1972,415.7948
Canada,CAN,1973,442.17908
Canada,CAN,1974,446.97964
Canada,CAN,1975,461.5815
Canada,CAN,1976,465.67725
Canada,CAN,1977,488.442
Canada,CAN,1978,493.10925
Canada,CAN,1979,500.634
Canada,CAN,1980,497.49075
Canada,CAN,1981,482.727
Canada,CAN,1982,511.20673
Canada,CAN,1983,487.4895
Canada,CAN,1984,541.11523
Canada,CAN,1985,567.60046
Canada,CAN,1986,546.25397
Canada,CAN,1987,552.8691
Canada,CAN,1988,608.47504
Canada,CAN,1989,657.7812
Canada,CAN,1990,637.60443
Canada,CAN,1991,642.0107
Canada,CAN,1992,680.55365
Canada,CAN,1993,722.08167
Canada,CAN,1994,747.5286
Canada,CAN,1995,772.519
Canada,CAN,1996,785.5823
Canada,CAN,1997,801.05646
Canada,CAN,1998,787.5727
Canada,CAN,1999,841.914
Canada,CAN,2000,892.2072
Canada,CAN,2001,840.42194
Canada,CAN,2002,874.6652
Canada,CAN,2003,897.84796
Canada,CAN,2004,878.19775
Canada,CAN,2005,875.9175
Canada,CAN,2006,870.735
Canada,CAN,2007,936.5643
Canada,CAN,2008,925.4387
Canada,CAN,2009,897.27527
Canada,CAN,2010,915.72095
Canada,CAN,2011,1005.50793
Canada,CAN,2012,994.2352
Canada,CAN,2013,1054.407
Canada,CAN,2014,1098.4153
Canada,CAN,2015,1103.3245
Canada,CAN,2016,1051.926
Canada,CAN,2017,1097.8177
Canada,CAN,2018,1162.0444
Canada,CAN,2019,1168.621
Canada,CAN,2020,1136.4077
Canada,CAN,2021,1169.7312
Canada,CAN,2022,1216.2826
Central America (EI),,1971,0
Central America (EI),,1972,0
Central America (EI),,1973,0
Central America (EI),,1974,0
Central America (EI),,1975,0
Central America (EI),,1976,0
Central America (EI),,1977,0
Central America (EI),,1978,0
Central America (EI),,1979,0
Central America (EI),,1980,0
Central America (EI),,1981,0
Central America (EI),,1982,0
Central America (EI),,1983,0
Central America (EI),,1984,0
Central America (EI),,1985,0
Central America (EI),,1986,0
Central America (EI),,1987,0
Central America (EI),,1988,0
Central America (EI),,1989,0
Central America (EI),,1990,0
Central America (EI),,1991,0
Central America (EI),,1992,0
Central America (EI),,1993,0
Central America (EI),,1994,0
Central America (EI),,1995,0
Central America (EI),,1996,0
Central America (EI),,1997,0
Central America (EI),,1998,0
Central America (EI),,1999,0
Central America (EI),,2000,0
Central America (EI),,2001,0
Central America (EI),,2002,0
Central America (EI),,2003,0
Central America (EI),,2004,0
Central America (EI),,2005,0
Central America (EI),,2006,0
Central America (EI),,2007,0
Central America (EI),,2008,0
Central America (EI),,2009,0
Central America (EI),,2010,0
Central America (EI),,2011,0
Central America (EI),,2012,0
Central America (EI),,2013,0
Central America (EI),,2014,0
Central America (EI),,2015,0
Central America (EI),,2016,0
Central America (EI),,2017,0
Central America (EI),,2018,1.8176504
Central America (EI),,2019,4.792799
Central America (EI),,2020,3.554876
Central America (EI),,2021,2.8053885
Central America (EI),,2022,6.253716
Chile,CHL,1965,6.1777997
Chile,CHL,1966,6.4515
Chile,CHL,1967,5.7183747
Chile,CHL,1968,4.8875
Chile,CHL,1969,6.43195
Chile,CHL,1970,6.422175
Chile,CHL,1971,6.54925
Chile,CHL,1972,5.9627495
Chile,CHL,1973,4.6822248
Chile,CHL,1974,4.8777246
Chile,CHL,1975,5.53265
Chile,CHL,1976,6.04095
Chile,CHL,1977,6.2169
Chile,CHL,1978,5.80635
Chile,CHL,1979,6.871825
Chile,CHL,1980,7.0379996
Chile,CHL,1981,6.930475
Chile,CHL,1982,7.17485
Chile,CHL,1983,7.7418
Chile,CHL,1984,7.91775
Chile,CHL,1985,7.9079747
Chile,CHL,1986,7.2335
Chile,CHL,1987,7.01845
Chile,CHL,1988,9.862975
Chile,CHL,1989,15.38585
Chile,CHL,1990,16.51975
Chile,CHL,1991,19.455828
Chile,CHL,1992,21.762054
Chile,CHL,1993,22.534037
Chile,CHL,1994,21.734144
Chile,CHL,1995,20.827003
Chile,CHL,1996,21.1666
Chile,CHL,1997,28.799368
Chile,CHL,1998,39.77111
Chile,CHL,1999,54.32838
Chile,CHL,2000,70.140526
Chile,CHL,2001,79.50152
Chile,CHL,2002,80.177216
Chile,CHL,2003,86.73886
Chile,CHL,2004,94.15018
Chile,CHL,2005,91.077576
Chile,CHL,2006,84.2835
Chile,CHL,2007,49.681034
Chile,CHL,2008,27.651487
Chile,CHL,2009,27.949215
Chile,CHL,2010,57.397537
Chile,CHL,2011,58.36515
Chile,CHL,2012,53.008377
Chile,CHL,2013,53.12584
Chile,CHL,2014,43.98931
Chile,CHL,2015,48.242855
Chile,CHL,2016,59.163006
Chile,CHL,2017,56.14597
Chile,CHL,2018,56.366688
Chile,CHL,2019,65.13059
Chile,CHL,2020,62.354355
Chile,CHL,2021,68.2293
Chile,CHL,2022,74.59519
China,CHN,1965,11.086529
China,CHN,1966,13.505407
China,CHN,1967,14.714847
China,CHN,1968,14.110127
China,CHN,1969,19.754179
China,CHN,1970,28.92576
China,CHN,1971,37.694195
China,CHN,1972,48.780727
China,CHN,1973,60.2704
China,CHN,1974,75.892334
China,CHN,1975,89.19617
China,CHN,1976,101.79449
China,CHN,1977,122.15339
China,CHN,1978,138.38004
China,CHN,1979,146.2414
China,CHN,1980,143.82251
China,CHN,1981,128.40216
China,CHN,1982,120.23844
China,CHN,1983,123.06047
China,CHN,1984,125.27778
China,CHN,1985,130.31711
China,CHN,1986,138.6824
China,CHN,1987,139.99261
China,CHN,1988,143.72173
China,CHN,1989,151.6738
China,CHN,1990,154.18336
China,CHN,1991,156.11848
China,CHN,1992,159.14207
China,CHN,1993,168.96878
China,CHN,1994,176.97124
China,CHN,1995,178.79547
China,CHN,1996,187.36234
China,CHN,1997,197.98524
China,CHN,1998,204.16347
China,CHN,1999,216.63077
China,CHN,2000,246.95747
China,CHN,2001,276.4577
China,CHN,2002,294.1357
China,CHN,2003,341.74728
China,CHN,2004,399.8397
China,CHN,2005,469.75107
China,CHN,2006,577.8375
China,CHN,2007,710.77893
China,CHN,2008,819.32904
China,CHN,2009,902.24023
China,CHN,2010,1088.7405
China,CHN,2011,1351.6287
China,CHN,2012,1508.7758
China,CHN,2013,1718.7853
China,CHN,2014,1883.6313
China,CHN,2015,1946.8953
China,CHN,2016,2094.411
China,CHN,2017,2412.5217
China,CHN,2018,2839.26
China,CHN,2019,3083.7683
China,CHN,2020,3366.1726
China,CHN,2021,3802.6792
China,CHN,2022,3757.0474
Colombia,COL,1965,8.951249
Colombia,COL,1966,9.33625
Colombia,COL,1967,11.549999
Colombia,COL,1968,11.771375
Colombia,COL,1969,12.854187
Colombia,COL,1970,12.49325
Colombia,COL,1971,13.004499
Colombia,COL,1972,15.88525
Colombia,COL,1973,16.46
Colombia,COL,1974,17.12575
Colombia,COL,1975,16.14225
Colombia,COL,1976,17.2045
Colombia,COL,1977,19.25475
Colombia,COL,1978,23.85075
Colombia,COL,1979,25.7215
Colombia,COL,1980,28.3715
Colombia,COL,1981,30.6345
Colombia,COL,1982,33.03125
Colombia,COL,1983,36.55975
Colombia,COL,1984,36.30575
Colombia,COL,1985,36.43225
Colombia,COL,1986,37.070747
Colombia,COL,1987,37.63625
Colombia,COL,1988,37.77825
Colombia,COL,1989,36.059002
Colombia,COL,1990,37.4195
Colombia,COL,1991,38.5825
Colombia,COL,1992,37.965748
Colombia,COL,1993,39.416748
Colombia,COL,1994,38.9965
Colombia,COL,1995,41.4725
Colombia,COL,1996,45.102753
Colombia,COL,1997,56.739998
Colombia,COL,1998,65.886246
Colombia,COL,1999,56.909
Colombia,COL,2000,57.358074
Colombia,COL,2001,59.38993
Colombia,COL,2002,59.986813
Colombia,COL,2003,57.499798
Colombia,COL,2004,61.348198
Colombia,COL,2005,64.46344
Colombia,COL,2006,67.64682
Colombia,COL,2007,71.61633
Colombia,COL,2008,72.751144
Colombia,COL,2009,83.79319
Colombia,COL,2010,87.45138
Colombia,COL,2011,85.14971
Colombia,COL,2012,94.65898
Colombia,COL,2013,104.77255
Colombia,COL,2014,113.840614
Colombia,COL,2015,112.117294
Colombia,COL,2016,120.68478
Colombia,COL,2017,118.30532
Colombia,COL,2018,127.299385
Colombia,COL,2019,128.70773
Colombia,COL,2020,131.22676
Colombia,COL,2021,126.26629
Colombia,COL,2022,125.85035
Croatia,HRV,1990,25.522749
Croatia,HRV,1991,23.636
Croatia,HRV,1992,24.5005
Croatia,HRV,1993,25.8685
Croatia,HRV,1994,24.338999
Croatia,HRV,1995,22.494999
Croatia,HRV,1996,25.207249
Croatia,HRV,1997,26.12975
Croatia,HRV,1998,25.117998
Croatia,HRV,1999,25.467499
Croatia,HRV,2000,25.6955
Croatia,HRV,2001,26.925
Croatia,HRV,2002,27.567
Croatia,HRV,2003,27.401749
Croatia,HRV,2004,28.418333
Croatia,HRV,2005,27.48239
Croatia,HRV,2006,27.17922
Croatia,HRV,2007,31.229944
Croatia,HRV,2008,30.270388
Croatia,HRV,2009,27.949888
Croatia,HRV,2010,30.614166
Croatia,HRV,2011,29.891666
Croatia,HRV,2012,28.066055
Croatia,HRV,2013,26.537943
Croatia,HRV,2014,23.485712
Croatia,HRV,2015,24.21231
Croatia,HRV,2016,25.243532
Croatia,HRV,2017,28.99667
Croatia,HRV,2018,26.658365
Croatia,HRV,2019,27.981422
Croatia,HRV,2020,29.368093
Croatia,HRV,2021,28.251804
Croatia,HRV,2022,24.369545
Cyprus,CYP,2006,0
Cyprus,CYP,2007,0
Czechia,CZE,1965,4.2904997
Czechia,CZE,1966,4.49025
Czechia,CZE,1967,5.3937497
Czechia,CZE,1968,6.65125
Czechia,CZE,1969,7.2939997
Czechia,CZE,1970,8.0125
Czechia,CZE,1971,9.955
Czechia,CZE,1972,10.810499
Czechia,CZE,1973,11.872499
Czechia,CZE,1974,14.475249
Czechia,CZE,1975,16.572
Czechia,CZE,1976,18.29625
Czechia,CZE,1977,20.793
Czechia,CZE,1978,23.299
Czechia,CZE,1979,26.140749
Czechia,CZE,1980,30.11125
Czechia,CZE,1981,30.207499
Czechia,CZE,1982,31.99775
Czechia,CZE,1983,37.541748
Czechia,CZE,1984,39.960247
Czechia,CZE,1985,49.0635
Czechia,CZE,1986,51.845997
Czechia,CZE,1987,56.556
Czechia,CZE,1988,56.916252
Czechia,CZE,1989,58.737747
Czechia,CZE,1990,61.030746
Czechia,CZE,1991,58.889748
Czechia,CZE,1992,67.4505
Czechia,CZE,1993,68.93175
Czechia,CZE,1994,67.32975
Czechia,CZE,1995,76.19525
Czechia,CZE,1996,87.687
Czechia,CZE,1997,89.18874
Czechia,CZE,1998,89.38025
Czechia,CZE,1999,89.8605
Czechia,CZE,2000,87.22675
Czechia,CZE,2001,93.413994
Czechia,CZE,2002,90.2725
Czechia,CZE,2003,91.20475
Czechia,CZE,2004,90.57324
Czechia,CZE,2005,89.590996
Czechia,CZE,2006,88.312744
Czechia,CZE,2007,84.1855
Czechia,CZE,2008,83.428246
Czechia,CZE,2009,79.1335
Czechia,CZE,2010,93.84875
Czechia,CZE,2011,79.1905
Czechia,CZE,2012,79.7365
Czechia,CZE,2013,80.78675
Czechia,CZE,2014,71.898
Czechia,CZE,2015,75.3945
Czechia,CZE,2016,81.59975
Czechia,CZE,2017,83.74774
Czechia,CZE,2018,79.82825
Czechia,CZE,2019,83.2495
Czechia,CZE,2020,84.62375
Czechia,CZE,2021,90.69425
Czechia,CZE,2022,73.764496
Denmark,DNK,1983,0.14595
Denmark,DNK,1984,1.178025
Denmark,DNK,1985,6.7137
Denmark,DNK,1986,11.967899
Denmark,DNK,1987,15.189225
Denmark,DNK,1988,18.525225
Denmark,DNK,1989,19.74495
Denmark,DNK,1990,21.048075
Denmark,DNK,1991,24.295813
Denmark,DNK,1992,25.546211
Denmark,DNK,1993,28.707317
Denmark,DNK,1994,32.078045
Denmark,DNK,1995,37.144203
Denmark,DNK,1996,43.754944
Denmark,DNK,1997,45.71891
Denmark,DNK,1998,49.29798
Denmark,DNK,1999,51.693676
Denmark,DNK,2000,51.01935
Denmark,DNK,2001,53.31487
Denmark,DNK,2002,53.817955
Denmark,DNK,2003,54.409176
Denmark,DNK,2004,54.15029
Denmark,DNK,2005,52.00558
Denmark,DNK,2006,52.982906
Denmark,DNK,2007,47.48961
Denmark,DNK,2008,47.7161
Denmark,DNK,2009,45.82792
Denmark,DNK,2010,51.839787
Denmark,DNK,2011,43.473644
Denmark,DNK,2012,40.60289
Denmark,DNK,2013,38.297825
Denmark,DNK,2014,32.894382
Denmark,DNK,2015,33.092525
Denmark,DNK,2016,33.65253
Denmark,DNK,2017,32.162132
Denmark,DNK,2018,31.209858
Denmark,DNK,2019,28.977777
Denmark,DNK,2020,23.22588
Denmark,DNK,2021,23.69471
Denmark,DNK,2022,16.985794
Eastern Africa (EI),,1966,0.009249999
Eastern Africa (EI),,1967,0.009249999
Eastern Africa (EI),,1968,0.009249999
Eastern Africa (EI),,1969,0.009249999
Eastern Africa (EI),,1970,0.009249999
Eastern Africa (EI),,1971,0.009249999
Eastern Africa (EI),,1972,0.009249999
Eastern Africa (EI),,1973,0.009249999
Eastern Africa (EI),,1974,0.009249999
Eastern Africa (EI),,1975,0.009249999
Eastern Africa (EI),,1976,0.009249999
Eastern Africa (EI),,1977,0.009249999
Eastern Africa (EI),,1978,0.009249999
Eastern Africa (EI),,1979,0.01
Eastern Africa (EI),,1980,0.0105
Eastern Africa (EI),,1981,0.01
Eastern Africa (EI),,1982,0.0105
Eastern Africa (EI),,1983,0.0105
Eastern Africa (EI),,1984,0.0039999997
Eastern Africa (EI),,1985,0.00375
Eastern Africa (EI),,1986,0.0025
Eastern Africa (EI),,1987,0.0009999999
Eastern Africa (EI),,1988,0.00175
Eastern Africa (EI),,1989,0.00125
Eastern Africa (EI),,1990,0.0015
Eastern Africa (EI),,1991,0.00125
Eastern Africa (EI),,1992,0.003
Eastern Africa (EI),,1993,0.0032499998
Eastern Africa (EI),,1994,0.0032499998
Eastern Africa (EI),,1995,0.005
Eastern Africa (EI),,1996,0.005
Eastern Africa (EI),,1997,0.0057499995
Eastern Africa (EI),,1998,0.013590528
Eastern Africa (EI),,1999,0.019448526
Eastern Africa (EI),,2000,0.02314361
Eastern Africa (EI),,2001,0.021317389
Eastern Africa (EI),,2002,0.026254777
Eastern Africa (EI),,2003,0.029565277
Eastern Africa (EI),,2004,1.2567402
Eastern Africa (EI),,2005,4.197484
Eastern Africa (EI),,2006,5.1934443
Eastern Africa (EI),,2007,5.7892385
Eastern Africa (EI),,2008,6.1548586
Eastern Africa (EI),,2009,7.269698
Eastern Africa (EI),,2010,8.438042
Eastern Africa (EI),,2011,9.550318
Eastern Africa (EI),,2012,10.991392
Eastern Africa (EI),,2013,11.424063
Eastern Africa (EI),,2014,12.551068
Eastern Africa (EI),,2015,16.266699
Eastern Africa (EI),,2016,20.498945
Eastern Africa (EI),,2017,20.234472
Eastern Africa (EI),,2018,21.006283
Eastern Africa (EI),,2019,23.993925
Eastern Africa (EI),,2020,23.027866
Eastern Africa (EI),,2021,26.707453
Eastern Africa (EI),,2022,28.582947
Ecuador,ECU,1970,0.6978
Ecuador,ECU,1971,0.6978
Ecuador,ECU,1972,1.01181
Ecuador,ECU,1973,0.5815
Ecuador,ECU,1974,1.163
Ecuador,ECU,1975,1.45375
Ecuador,ECU,1976,1.32582
Ecuador,ECU,1977,0.84898996
Ecuador,ECU,1978,0.87225
Ecuador,ECU,1979,0.62802
Ecuador,ECU,1980,0.48845997
Ecuador,ECU,1981,0.79083997
Ecuador,ECU,1982,1.02344
Ecuador,ECU,1983,1.2676699
Ecuador,ECU,1984,1.82591
Ecuador,ECU,1985,1.8607999
Ecuador,ECU,1986,1.8491699
Ecuador,ECU,1987,1.7212399
Ecuador,ECU,1988,2.0119898
Ecuador,ECU,1989,1.59331
Ecuador,ECU,1990,2.61675
Ecuador,ECU,1991,3.20988
Ecuador,ECU,1992,3.22151
Ecuador,ECU,1993,3.70997
Ecuador,ECU,1994,3.34944
Ecuador,ECU,1995,3.23314
Ecuador,ECU,1996,3.43085
Ecuador,ECU,1997,3.12847
Ecuador,ECU,1998,3.18662
Ecuador,ECU,1999,3.00054
Ecuador,ECU,2000,3.26803
Ecuador,ECU,2001,3.32618
Ecuador,ECU,2002,1.3242072
Ecuador,ECU,2003,2.3108554
Ecuador,ECU,2004,5.378899
Ecuador,ECU,2005,5.522699
Ecuador,ECU,2006,6.0344195
Ecuador,ECU,2007,5.4683084
Ecuador,ECU,2008,4.9879146
Ecuador,ECU,2009,5.878689
Ecuador,ECU,2010,6.189022
Ecuador,ECU,2011,5.6075635
Ecuador,ECU,2012,7.489686
Ecuador,ECU,2013,8.511817
Ecuador,ECU,2014,8.725521
Ecuador,ECU,2015,8.210332
Ecuador,ECU,2016,8.8630905
Ecuador,ECU,2017,8.23237
Ecuador,ECU,2018,7.2747273
Ecuador,ECU,2019,6.4958754
Ecuador,ECU,2020,5.5182943
Ecuador,ECU,2021,5.8204036
Ecuador,ECU,2022,5.497367
Egypt,EGY,1965,0.47162497
Egypt,EGY,1966,0.539
Egypt,EGY,1967,0.539
Egypt,EGY,1968,0.539
Egypt,EGY,1969,0.683375
Egypt,EGY,1970,0.81812495
Egypt,EGY,1971,0.81812495
Egypt,EGY,1972,0.683375
Egypt,EGY,1973,0.548625
Egypt,EGY,1974,0.5775
Egypt,EGY,1975,0.48125
Egypt,EGY,1976,3.6575
Egypt,EGY,1977,4.4275
Egypt,EGY,1978,7.1225
Egypt,EGY,1979,10.78
Egypt,EGY,1980,20.9825
Egypt,EGY,1981,23.484999
Egypt,EGY,1982,25.69875
Egypt,EGY,1983,30.12625
Egypt,EGY,1984,38.692497
Egypt,EGY,1985,47.45125
Egypt,EGY,1986,54.67
Egypt,EGY,1987,60.445
Egypt,EGY,1988,66.604996
Egypt,EGY,1989,74.4975
Egypt,EGY,1990,77.67375
Egypt,EGY,1991,87.395004
Egypt,EGY,1992,94.5175
Egypt,EGY,1993,108.666245
Egypt,EGY,1994,115.5
Egypt,EGY,1995,121.274994
Egypt,EGY,1996,125.125
Egypt,EGY,1997,128.97499
Egypt,EGY,1998,131.8625
Egypt,EGY,1999,157.85
Egypt,EGY,2000,192.5
Egypt,EGY,2001,235.8125
Egypt,EGY,2002,255.06248
Egypt,EGY,2003,285.8625
Egypt,EGY,2004,305.1125
Egypt,EGY,2005,304.14996
Egypt,EGY,2006,351.31247
Egypt,EGY,2007,369.215
Egypt,EGY,2008,393.085
Egypt,EGY,2009,409.44748
Egypt,EGY,2010,434.18375
Egypt,EGY,2011,477.5925
Egypt,EGY,2012,506.37125
Egypt,EGY,2013,495.01373
Egypt,EGY,2014,462.18747
Egypt,EGY,2015,460.18768
Egypt,EGY,2016,493.5411
Egypt,EGY,2017,559.34143
Egypt,EGY,2018,595.9461
Egypt,EGY,2019,590.3862
Egypt,EGY,2020,583.08185
Egypt,EGY,2021,621.67096
Egypt,EGY,2022,607.4758
Estonia,EST,1985,10.486234
Estonia,EST,1986,9.530358
Estonia,EST,1987,10.325343
Estonia,EST,1988,11.12033
Estonia,EST,1989,11.12033
Estonia,EST,1990,14.21525
Estonia,EST,1991,14.273749
Estonia,EST,1992,8.34525
Estonia,EST,1993,4.1365
Estonia,EST,1994,5.9407496
Estonia,EST,1995,6.7745
Estonia,EST,1996,7.4709997
Estonia,EST,1997,7.2595
Estonia,EST,1998,6.89
Estonia,EST,1999,6.6975
Estonia,EST,2000,7.6992497
Estonia,EST,2001,8.2625
Estonia,EST,2002,6.9284997
Estonia,EST,2003,7.9087496
Estonia,EST,2004,9.008
Estonia,EST,2005,9.30025
Estonia,EST,2006,9.39875
Estonia,EST,2007,9.342999
Estonia,EST,2008,8.9609995
Estonia,EST,2009,6.10725
Estonia,EST,2010,6.542
Estonia,EST,2011,5.85325
Estonia,EST,2012,6.343
Estonia,EST,2013,6.4535
Estonia,EST,2014,5.0655003
Estonia,EST,2015,4.541
Estonia,EST,2016,4.9807496
Estonia,EST,2017,4.8887925
Estonia,EST,2018,5.003573
Estonia,EST,2019,4.660554
Estonia,EST,2020,4.3005
Estonia,EST,2021,4.863189
Estonia,EST,2022,3.621307
Europe,,1965,1595.9036
Europe,,1966,1786.6345
Europe,,1967,2008.7861
Europe,,1968,2280.0083
Europe,,1969,2583.965
Europe,,1970,2980.2356
Europe,,1971,3407.7761
Europe,,1972,3805.59
Europe,,1973,4218.3467
Europe,,1974,4606.6035
Europe,,1975,4989.565
Europe,,1976,5461.0176
Europe,,1977,5792.314
Europe,,1978,6109.8335
Europe,,1979,6470.533
Europe,,1980,6579.6167
Europe,,1981,6774.2754
Europe,,1982,7038.406
Europe,,1983,7458.569
Europe,,1984,8014.574
Europe,,1985,7673.371
Europe,,1986,7815.6396
Europe,,1987,8216.1875
Europe,,1988,8473.379
Europe,,1989,8641.2295
Europe,,1990,9065.899
Europe,,1991,9232.272
Europe,,1992,8846.302
Europe,,1993,8842.118
Europe,,1994,8438.882
Europe,,1995,8537.65
Europe,,1996,9068.158
Europe,,1997,8655.78
Europe,,1998,8868.485
Europe,,1999,9048.178
Europe,,2000,9259.316
Europe,,2001,9413.887
Europe,,2002,9468.498
Europe,,2003,9779.315
Europe,,2004,10045.516
Europe,,2005,10212.317
Europe,,2006,10348
Europe,,2007,10317.612
Europe,,2008,10337.445
Europe,,2009,9588.531
Europe,,2010,10321.889
Europe,,2011,9939.508
Europe,,2012,9709.16
Europe,,2013,9549.834
Europe,,2014,8948.588
Europe,,2015,8898.572
Europe,,2016,9318.166
Europe,,2017,9572.84
Europe,,2018,9745.767
Europe,,2019,9753.065
Europe,,2020,9367.039
Europe,,2021,10092.123
Europe,,2022,8740.663
Europe (EI),,1965,379.1453
Europe (EI),,1966,429.26025
Europe (EI),,1967,514.361
Europe (EI),,1968,666.4043
Europe (EI),,1969,859.53156
Europe (EI),,1970,1085.3882
Europe (EI),,1971,1336.5579
Europe (EI),,1972,1627.1074
Europe (EI),,1973,1849.1981
Europe (EI),,1974,2094.4463
Europe (EI),,1975,2248.5957
Europe (EI),,1976,2444.7502
Europe (EI),,1977,2560.3447
Europe (EI),,1978,2663.3577
Europe (EI),,1979,2811.9316
Europe (EI),,1980,2808.8425
Europe (EI),,1981,2781.2327
Europe (EI),,1982,2728.2874
Europe (EI),,1983,2837.0486
Europe (EI),,1984,2971.7595
Europe (EI),,1985,4026.4604
Europe (EI),,1986,4129.31
Europe (EI),,1987,4311.6753
Europe (EI),,1988,4348.913
Europe (EI),,1989,4469.7007
Europe (EI),,1990,4826.9204
Europe (EI),,1991,4886.9404
Europe (EI),,1992,4618.9634
Europe (EI),,1993,4642.2134
Europe (EI),,1994,4508.473
Europe (EI),,1995,4762.982
Europe (EI),,1996,5277.245
Europe (EI),,1997,5155.9355
Europe (EI),,1998,5230.5366
Europe (EI),,1999,5438.863
Europe (EI),,2000,5584.936
Europe (EI),,2001,5694.592
Europe (EI),,2002,5712.7163
Europe (EI),,2003,5971.038
Europe (EI),,2004,6115.666
Europe (EI),,2005,6275.513
Europe (EI),,2006,6228.6616
Europe (EI),,2007,6173.632
Europe (EI),,2008,6263.536
Europe (EI),,2009,5778.54
Europe (EI),,2010,6233.6133
Europe (EI),,2011,5809.2837
Europe (EI),,2012,5661.9927
Europe (EI),,2013,5548.122
Europe (EI),,2014,5001.8564
Europe (EI),,2015,5092.4253
Europe (EI),,2016,5378.873
Europe (EI),,2017,5595.427
Europe (EI),,2018,5479.956
Europe (EI),,2019,5551.9053
Europe (EI),,2020,5416.7944
Europe (EI),,2021,5731.469
Europe (EI),,2022,4987.8027
European Union (27),,1965,367.09137
European Union (27),,1966,416.64462
European Union (27),,1967,495.35828
European Union (27),,1968,628.4308
European Union (27),,1969,789.8719
European Union (27),,1970,956.7552
European Union (27),,1971,1133.0685
European Union (27),,1972,1340.7644
European Union (27),,1973,1538.9799
European Union (27),,1974,1723.5646
European Union (27),,1975,1857.8682
European Union (27),,1976,2030.1902
European Union (27),,1977,2115.3975
European Union (27),,1978,2197.0815
European Union (27),,1979,2298.7844
European Union (27),,1980,2290.2502
European Union (27),,1981,2253.893
European Union (27),,1982,2193.6873
European Union (27),,1983,2276.8967
European Union (27),,1984,2394.4106
European Union (27),,1985,2511.4229
European Union (27),,1986,2547.8074
European Union (27),,1987,2681.7915
European Union (27),,1988,2679.2012
European Union (27),,1989,2773.6245
European Union (27),,1990,2913.043
European Union (27),,1991,2982.0686
European Union (27),,1992,2883.6973
European Union (27),,1993,2941.9365
European Union (27),,1994,2905.9587
European Union (27),,1995,3147.952
European Union (27),,1996,3419.71
European Union (27),,1997,3328.0767
European Union (27),,1998,3419.5996
European Union (27),,1999,3505.4226
European Union (27),,2000,3588.8408
European Union (27),,2001,3713.2803
European Union (27),,2002,3739.979
European Union (27),,2003,3941.938
European Union (27),,2004,4048.0625
European Union (27),,2005,4186.892
European Union (27),,2006,4173.6826
European Union (27),,2007,4105.0317
European Union (27),,2008,4191.5796
European Union (27),,2009,3937.0547
European Union (27),,2010,4232.242
European Union (27),,2011,3895.549
European Union (27),,2012,3826.4458
European Union (27),,2013,3749.2373
European Union (27),,2014,3315.4941
European Union (27),,2015,3467.464
European Union (27),,2016,3686.004
European Union (27),,2017,3859.0454
European Union (27),,2018,3786.9543
European Union (27),,2019,3925.499
European Union (27),,2020,3799.569
European Union (27),,2021,3970.137
European Union (27),,2022,3433.6392
Finland,FIN,1974,4.4444447
Finland,FIN,1975,7.355
Finland,FIN,1976,8.618333
Finland,FIN,1977,8.764999
Finland,FIN,1978,9.543334
Finland,FIN,1979,9.509444
Finland,FIN,1980,8.945555
Finland,FIN,1981,7.1180553
Finland,FIN,1982,6.7233334
Finland,FIN,1983,6.5202775
Finland,FIN,1984,7.4677777
Finland,FIN,1985,9.475555
Finland,FIN,1986,11.472221
Finland,FIN,1987,15.172222
Finland,FIN,1988,16.32
Finland,FIN,1989,21.4
Finland,FIN,1990,25.21
Finland,FIN,1991,26.57
Finland,FIN,1992,27.59
Finland,FIN,1993,28.51
Finland,FIN,1994,31.47
Finland,FIN,1995,32.68
Finland,FIN,1996,34.18944
Finland,FIN,1997,33.638332
Finland,FIN,1998,38.53639
Finland,FIN,1999,38.579998
Finland,FIN,2000,39.41
Finland,FIN,2001,42.76
Finland,FIN,2002,42.46
Finland,FIN,2003,47
Finland,FIN,2004,45.28
Finland,FIN,2005,41.43
Finland,FIN,2006,44.28
Finland,FIN,2007,40.96
Finland,FIN,2008,41.880554
Finland,FIN,2009,37.38
Finland,FIN,2010,41.3
Finland,FIN,2011,36.12
Finland,FIN,2012,31.945
Finland,FIN,2013,29.706667
Finland,FIN,2014,26.556667
Finland,FIN,2015,22.87861
Finland,FIN,2016,20.076668
Finland,FIN,2017,18.324167
Finland,FIN,2018,21.012777
Finland,FIN,2019,20.338888
Finland,FIN,2020,20.718332
Finland,FIN,2021,20.775833
Finland,FIN,2022,10.825556
France,FRA,1965,50.046993
France,FRA,1966,52.7965
France,FRA,1967,60.339252
France,FRA,1968,72.156494
France,FRA,1969,83.850494
France,FRA,1970,95.52925
France,FRA,1971,113.2255
France,FRA,1972,133.88774
France,FRA,1973,157.0365
France,FRA,1974,163.95924
France,FRA,1975,182.87
France,FRA,1976,196.45325
France,FRA,1977,205.08524
France,FRA,1978,218.7795
France,FRA,1979,242.37599
France,FRA,1980,251.71974
France,FRA,1981,255.71698
France,FRA,1982,245.77225
France,FRA,1983,261.8025
France,FRA,1984,266.992
France,FRA,1985,285.79147
France,FRA,1986,287.41525
France,FRA,1987,290.81598
France,FRA,1988,289.36124
France,FRA,1989,283.14777
